	Event_Type	Count	Sample_sentence	Trigger	Start	End
1263	Life:Die	213	القدس 12-8 (اف ب)- قتل مستوطنان هما مدرسة وسائق السيارة التي كانت على متنها خلال هجوم صباح اليوم الجمعة بالقرب من الخليل بجنوب الضفة الغربية.	قتل	7	8
1264	Life:Die	213	وافاد مصدر طبي ان الياهو بن عامي (41 عاما) من مستوطنة اوتنييل في جنوب الضفة الغربية الذي اصيب بعدة رصاصات في البطن والصدر توفي متاثرا بجروحه على طاولة العمليات بعد نقله الى مستشفى هداسا في القدس.	توفي	25	26
1265	Life:Die	213	وافاد اقرباء رينا ديدورسكي (45 عاما) وهي ام لخمسة اطفال وتعمل مدرسة في مستوطنة بيت هاغاي في منطقة الخليل، انها قتلت عند تعرض السيارة التي كانت على متنها لاطلاق نار.	قتلت	23	24
1266	Life:Die	213	وقد ادت الانتفاضة الفلسطينية منذ بدئها في 28 ايلول/سبتمبر الماضي الى مقتل   310 اشخاص غالبيتهم الساحقة من الفلسطينيين.	مقتل	11	12
1267	Life:Die	213	قالت الشرطة في الجزء الذي تسيطر عليه الهند من كشمير إن ستة جنود ومتطرفين إسلاميين قتلوا خلال معركة بالأسلحة النارية استمرت اثنتي وعشرين ساعة بين الجنود الهنود وفرقة انتحارية من الانفصاليين، ويقول مراسل صوت أمريكا في نيودلهي جيم تيبل إن الحادث هو الأسوأ من نوعه في أعمال العنف منذ أن بدأت القوات الهندية وقفا لإطلاق النار قبل أكثر من أسبوع بمناسبة بدء شهر رمضان المبارك	قتلوا	15	16
1268	Life:Die	213	استمرارا لموجة الاعتداءات التي تجتاح الأراضي الفلسطينية استشهد شاب فلسطيني وأصيب العشرات من الفلسطينيين في مواجهات مع المستوطنين اليهود المسلحين بالقرب من نابلس بالضفة الغربية كما فتحت المروحيات الإسرائيلية نيرانها على الفلسطينيين في الأراضي الفلسطينية مما تسبب في إصابة ما لا يقل عن عشرين فلسطينيا وزعم متحدث باسم الجيش الإسرائيلي أن القوات الإسرائيلية فتحت النار على الفلسطينيين لمنع ه م من مهاجمة الأطفال والنساء المستوطنين تأتي هذه الأحداث في الوقت الذي طالبت فيه المهلة التي حددتها إسرائيل كأساس لوقف ما تصفه بالعنف المتبادل على الانتهاء وفي اجتماع مع زعماء الجالية اليهودية الأمريكية زعم باراك أن هذه الأحداث تعد خرقا لمقررات قمة شرم الشيخ وشكك في الوقت نفسه في النية الفلسطينية للسلام وفيما جرت هذه المواجهات قررت اللجنة الدولية لحقوق الإنسان التابعة للأمم المتحدة تشكيل لجنة تحقيق حول ال ا نتهاكات الإسرائيلية لحقوق الإنسان في الأراضي الفلسطينية وطالب القرار ماري روبنسون المفوضة العليا للأمم المتحدة لحقوق الإنسان ومن مختلف المق ر ريين الخاصين لهذه اللجنة التوجه على عجل إلى الأراضي الفلسطينية المحتلة لبدء التحقيق جاء القرار بموافقة تسعة عشرة دولة من أعضاء اللجنة الثلاث والخمسين وعارض ه ستة عشرة دولة منهم الولايات المتحدة والدول الأوربية فيما امتنعت سبع عشرة دولة عن التصويت وكانت اللجنة الدولية لحقوق الإنسان قد عقدت دورة استثنائية منذ الثلاثاء الماضي بناءا على طلب الدول العربية والإسلامية لبحث المصادمات الدامية بين الفلسطينيين والقوات الإسرائيلية وفي تعنت إسرائيلي واضح أعلنت إسرائيل أنها سترفض التعاون مع لجنة التحقيق التابعة للجنة حقوق الإنسان الدولية وعلى صعيد آخر استمرت الاحتجاجات في عدد من العواصم العربية على الاعتداءات الإسرائيلية على الفلسطينيين حيث اجتاحت المظاهرات المؤيدة للفل س طينيين شوارع العاصمة العراقية بغداد وردد المتظاهرون الهتافات المعادية لإسرائيل والولايات المتحدة	استشهد	7	8
1269	Life:Die	213	ونواصل تقديم نشرة الأخبار من صوت أمريكا في واشنطن وافق رئيس الوزراء الإسرائيلي إيهود باراك والزعيم الفلسطيني ياسر عرفات على حضور قمة طارئة في مصر يوم الاثنين لبحث إنهاء أعمال العنف المستمرة منذ أكثر من أسبوعين وقد أبلغ الأمين العام للأمم المتحدة كوفي عنان الصحفيين في منتجع شرم الشيخ اليوم بأن الشرط الوحيد لعقد الاجتماع هو موافقة الجانبين على وقف القتال المعروف أن نحو 100 شخص معظمهم من الفلسطينيين قتلوا في الاشتباكات، وقال السيد عنان إن الجانبين قدما كذلك مقترحات بشأن ما يلزم إنجازه في القمة وقد أشاد الرئيس كلينتون الذي سيحضر الاجتماع أيضا برئيس الوزراء باراك والسيد عرفات لموافقتهما على الاجتماع بيد أنه نبه إلى إنه ما زال هناك الكثير الذي يتعين عمله لنزع فتيل التطورات وفيما يلي مزيد من التفاصيل في نص تقرير مراسلنا في القدس سنيا بيش: بالنسبة لامين عام الأمم المتحدة كوفي عنان تعتبر القمة المتوقعة التي طال انتظارها تقدما كبيرا فقد أمضى السيد عنان الأسبوع الماضي في التنقل بين عواصم الشرق الأوسط وعقد اجتماعات عديدة مع كل من الفلسطينيين والإسرائيليين، وقد نجح في وقت مبكر من صباح السبت في الحصول على موافقة الطرفين على عقد مؤتمر قمة بينهما وقال إنه لم يتم وضع أية شروط مسبقة لعقد محادثات لكنه أوضح أن هناك بعض الاقتراحات التي يجري النظر فيها، هذا وقد صرح السيد نبيل شعث كبير مساعدي ياسر عرفات بأن الفلسطينيين يتوقعون من إسرائيل سحب قواتها من المدن الفلسطينية ورفعا جزئيا على الأقل للحصار المفروض على المناطق الفلسطينية للسماح بمرور الأغذية والعقاقير الطبية أما المسئولون الإسرائيليون فأوضحوا أنهم يتوقعون أن يعتقل السيد عرفات مجددا عشرات من الإسلاميين النشطين أطلق سراحهم في الآونه الأخيرة من السجون الفلسطينية وقال السيد عنان إنه طلب من الطرفين التوقف عن إطلاق النار حتى موعد القمة إذ يعتقد أن قمة الاثنين القادم ستعلن رسميا وقف إطلاق النار بشكل دائم وعندها فقط يقول المسئولون يمكن العودة بالفعل إلى مفاوضات السلام وقد اجتمع السيد عنان السبت مع الرئيس المصري حسني مبارك الذي يستضيف القمة المقبلة التي يتوقع أن يحضرها الرئيس الأمريكي بل كلينتون ومعروف أن الجولة الحالية من أحداث العنف بدأت منذ أكثر من أسبوعين بسبب زيارة زعيم المعارضة الإسرائيلية آرييل شارون للحرم الشريف مما أدى إلى مواجهة يومية بين المتظاهرين الفلسطينيين وقوات الأمن الإسرائيلية وقد خلقت أحداث العنف حولي 100 قتيل معظمهم من الفلسطينيين ومنذ ذلك الحين ظل زعماء العالم يحثون الزعماء الفلسطينيين والإسرائيليين على الاجتماع وإنهاء إراقة الدماء	قتلوا	69	70
1270	Life:Die	213	ونواصل تقديم نشرة الأخبار من صوت أمريكا في واشنطن وافق رئيس الوزراء الإسرائيلي إيهود باراك والزعيم الفلسطيني ياسر عرفات على حضور قمة طارئة في مصر يوم الاثنين لبحث إنهاء أعمال العنف المستمرة منذ أكثر من أسبوعين وقد أبلغ الأمين العام للأمم المتحدة كوفي عنان الصحفيين في منتجع شرم الشيخ اليوم بأن الشرط الوحيد لعقد الاجتماع هو موافقة الجانبين على وقف القتال المعروف أن نحو 100 شخص معظمهم من الفلسطينيين قتلوا في الاشتباكات، وقال السيد عنان إن الجانبين قدما كذلك مقترحات بشأن ما يلزم إنجازه في القمة وقد أشاد الرئيس كلينتون الذي سيحضر الاجتماع أيضا برئيس الوزراء باراك والسيد عرفات لموافقتهما على الاجتماع بيد أنه نبه إلى إنه ما زال هناك الكثير الذي يتعين عمله لنزع فتيل التطورات وفيما يلي مزيد من التفاصيل في نص تقرير مراسلنا في القدس سنيا بيش: بالنسبة لامين عام الأمم المتحدة كوفي عنان تعتبر القمة المتوقعة التي طال انتظارها تقدما كبيرا فقد أمضى السيد عنان الأسبوع الماضي في التنقل بين عواصم الشرق الأوسط وعقد اجتماعات عديدة مع كل من الفلسطينيين والإسرائيليين، وقد نجح في وقت مبكر من صباح السبت في الحصول على موافقة الطرفين على عقد مؤتمر قمة بينهما وقال إنه لم يتم وضع أية شروط مسبقة لعقد محادثات لكنه أوضح أن هناك بعض الاقتراحات التي يجري النظر فيها، هذا وقد صرح السيد نبيل شعث كبير مساعدي ياسر عرفات بأن الفلسطينيين يتوقعون من إسرائيل سحب قواتها من المدن الفلسطينية ورفعا جزئيا على الأقل للحصار المفروض على المناطق الفلسطينية للسماح بمرور الأغذية والعقاقير الطبية أما المسئولون الإسرائيليون فأوضحوا أنهم يتوقعون أن يعتقل السيد عرفات مجددا عشرات من الإسلاميين النشطين أطلق سراحهم في الآونه الأخيرة من السجون الفلسطينية وقال السيد عنان إنه طلب من الطرفين التوقف عن إطلاق النار حتى موعد القمة إذ يعتقد أن قمة الاثنين القادم ستعلن رسميا وقف إطلاق النار بشكل دائم وعندها فقط يقول المسئولون يمكن العودة بالفعل إلى مفاوضات السلام وقد اجتمع السيد عنان السبت مع الرئيس المصري حسني مبارك الذي يستضيف القمة المقبلة التي يتوقع أن يحضرها الرئيس الأمريكي بل كلينتون ومعروف أن الجولة الحالية من أحداث العنف بدأت منذ أكثر من أسبوعين بسبب زيارة زعيم المعارضة الإسرائيلية آرييل شارون للحرم الشريف مما أدى إلى مواجهة يومية بين المتظاهرين الفلسطينيين وقوات الأمن الإسرائيلية وقد خلقت أحداث العنف حولي 100 قتيل معظمهم من الفلسطينيين ومنذ ذلك الحين ظل زعماء العالم يحثون الزعماء الفلسطينيين والإسرائيليين على الاجتماع وإنهاء إراقة الدماء	قتيل	361	362
1271	Life:Injure	121	غزة 12-8 (اف ب)- اعلن مصدر طبي فلسطيني اليوم الجمعة ان فتى فلسطينيا من مدينة رفح جنوب قطاع غزة دخل في حالة موت سريري متأثرا بجروح اصيب بها الثلاثاء الماضي برصاصة في راسه اطلاقها الجيش الاسرائيلي بالقرب من الحدود الفلسطينية المصرية.	بجروح	28	29
1272	Life:Injure	121	"وقال المصدر الطبي ان ""الفتى سليم محمد الحمايدة (12 عاما) كان اصيب يوم الثلاثاء الماضي في راسه بعيار ناري اطلقه الجيش الاسرائيلي من نقطة مراقبة على الحدود الفلسطينية المصرية""."	اصيب	14	15
1273	Life:Injure	121	"وافاد شهود عيان ان ""الحمايدة وهو من سكان مدينة رفح جنوب قطاع غزة، اصيب الثلاثاء الماضي في حين لم تكن هناك مواجهات ولكن الجيش الاسرائيلي اطلق عليه النار عندما كان يقف بالقرب من الحدود."	اصيب	15	16
1274	Life:Injure	121	المتحدث باسم الفيلق الخامس التابع للبحرية الأمريكية يوضح تفاصيل التفجير التي لحق بالسفينة الأمريكية يو إس إس كول في ميناء عدن اليمنى وزيرة الخارجية الأمريكية تتحدث عن تأزم الوضع اليوم في كل من الشرق الأوسط والخليج وفى الجولة أيضا ردود فعل عربية وأوربية وروسية على تأزم الوضع من جديد بين السلطة الفلسطينية والحكومة الإسرائيلية وننتقل الآن إلى إستعراض أبرز أنباء اليوم طائرات الهيليكوبتر الإسرائيلية تغير بالصواريخ على أهداف في رام الله ونرى تدهور أسعار الأسهم وأرتفاع أسعار البترول في الأسواق العالمية بسبب تطورات الوضع في الشرق الأوسط انفجار في سفينة تابعة للبحرية الأمريكية بميناء عدن يسفر عن مقتل أربعة بحارة على الأقل وإصابة أخرين بجراح الرئيس كلينتون يأمر بالغاء معظم العقوبات الاقتصادية المفروضة على يوغسلافيا الولايات المتحدة تقول أن الرئيس كلينتون سيزور كوريا الشمالية قبل أن يترك السلطة وكالة الأنباء الروسية تقول أن انفجار سيارة ملغومة في العاصمة الشيشانية جروزني أسفر عن مقتل 15 شخصا	إصابة	102	103
1275	Life:Injure	121	يبدأ اليوم النائب الثاني لرئيس مجلس الوزراء وزير الدفاع والطيران السعودي الأمير سلطان بن عبدالعزيز في إطار جولته الآسيوية زيارة رسمية لجمهورية كوريا الجنوبية هي الثانية من نوعها لمسؤول سعودي رفيع المستوى وينتظر أن تستمر الزيارة ثلاثة أيام يعرض فيها الأمير سلطان مع المسؤولين الكوريين، في مقدمهم الرئيس الكوري كيم داو جونغ، ملفات سياسية واقتصادية وترتبط السعودية وكوريا الجنوبية باتفاق للتعاون الاقتصادي منذ 1974 وشكلت في العام الماضي لجنة مشتركة لزيادة فاعلية التعاون ليشمل قطاعات أخرى ويبلغ حجم التبادل التجاري بين البلدين نحو 28 بليون دولار، بينهما واحد من أهم مشاريع التوسع الأفقي لصناعة النفط السعودية في المنطقة الآسيوية وكان الأمير سلطان بدأ جولته الآسيوية في الصين حيث التقى الرئيس جيانغ زيمين ونظيره الصيني تلشي هوتيان وكبار المسؤولين في بكين ومن ثم انتقل الى شنغهاي وقال الأمير سلطان بن عبدالعزيز للاعلاميين المرافقين في أعقاب حفلة تكريمية اقامها على شرفـــه قائد حامية شنغهاي »هذه الزيارة استمرار للعلاقات الطيبة بين السعودية والصين الشعبية العظيمة وكل اللقاءات التي تمت مع المسؤولين في الصين كانت مبنية على التعاون المثمر من حيث التعاون الاقتصادي والتقني والثقافي وكل ما فيه مصلحة البلدين« وصدر في اعقاب زيارة الأمير سلطان للصين بيــان مشترك ركز على »أهمية تطويــــر العلاقـــات بين البلدين وتعزيزها لتشمل المجالات كافــــة، واتفقــــا على ابــــرام اتفــــاق تعــــاون أمني في المستقبــــل« وشدد البيان على »أهمية تعزيز التجارة بين البلدين ونفاذ صادرات كل منهما الى اسواق الآخر وزيادة الاستثمارات المشتركة وتوسيع مجالات التعاون في المشاريع الصناعية والبتروكيماوية والتقنية« وفي الجانب السياسي طالب البيان »بضرورة تكثيف الجهود للوصول الى السلام الشامل والعادل والدائم في الشرق الأوسط، واستعادة الحقوق المشروعة للشعب الفلسطيني وفقاً لمرجعية مدريد«، وشدد على اهمية قضية القدس وحساسيتها، مستنكراً الممارسات التي أدت أخيراً الى مقتل وجرح مدنيين	جرح	283	284
1276	Life:Injure	121	رفح (مصر) 11-12 (اف ب)- اصيب مصريان برصاص الجيش الاسرائيلي الذي كان يصوب على متظاهرين فلسطينيين في الجانب الاخر من الحدود في مدينة رفح كما افادت مصادر في الشرطة المصرية.	اصيب	10	11
1277	Life:Injure	121	وقال المصاب سليمان القمبيز في اتصال هاتفي مع وكالة فرانس برس انه كان يقطف الزيتون مع عمته شهيرة في حقل قريب من شارع صلاح الدين في مدينة رفح المصرية التي تبعد نحو 400 متر عن الحدود عندما اصيبا بالرصاص.	اصيبا	37	38
1278	Life:Injure	121	واوضح القمبيز انه اصيب في ساقه كما اصيبت عمته بجرح طفيف في ساقها ايضا وانهما تلقيا العلاج في مستشفى رفح المصري.	اصيب	3	4
1279	Life:Injure	121	واوضح القمبيز انه اصيب في ساقه كما اصيبت عمته بجرح طفيف في ساقها ايضا وانهما تلقيا العلاج في مستشفى رفح المصري.	اصيبت	7	8
1280	Life:Injure	121	واكدت الشرطة المصرية ان المصريين اصيبا عندما اطلقت القوات الاسرائيلية في الجانب الاخر من الحدود النار على متظاهرين فلسطينيين.	اصيبا	5	6
1281	Life:Injure	121	على الصعيد الأمني أسفرت الاشتباكات الإسرائيلية الفلسطينية عن مقتل فلسطيني آخر في الضفة الغربية وقد قتلت القوات الإسرائيلية طفلا فلسطينيا وأصابت ثلاثة آخرين في قرية بالقرب من مدينة بيت لحم لكن ظروف القتل ما زالت موضع خلاف ويقول شهود فلسطينيون إن إطلاق النار وقع دون أي استفزاز نظرا لعدم وقوع أي اشتباكات في المنطقة وقال متحدث باسم الجيش الإسرائيلي إن الجنود أطلقوا طلقات مطاطية على الأجزاء السفلى من أجسادهم بعد قيام فلسطينيين بإلقاء الحجارة والزجاجات على الجنود وسيارات المارة	أصابت	20	21
1282	Life:Injure	121	أجلت إسرائيل الموعد النهائي الذي حددته للرد بشدة على المظاهرات الفلسطينية وقال رئيس وزراء إسرائيل إيهود باراك بعد أن مد الموعد النهائي الذي حدده بثمان وأربعين ساعة إنه يمنح الزعيم الفلسطيني ياسر عرفات بعدة أيام أخرى للسيطرة على أعمال العنف لكن الرئيس عرفات أشار إلى القرار الإسرائيلي بازدراء وقال إن الإسرائيليين يوجهون تحذيرا تلو تحذير وقال الإسرائيليون النداءات التي تلقوها من زعماء العالم هي التي جعلتهم يتخذون هذا القرار وقد قتل أكثر من تسعين شخصا معظمهم من الفلسطينيين في القتال الذي استمر اثني عشر يوما بين الجنود الإسرائيليين والمحتجين الفلسطينيين ولا تزال الاشتباكات مستمرة في عدد من الأماكن وقد أصيب اليوم صبى فلسطيني بجراح بالغة في قطاع غزة نيران الإسرائيليين واشتبك رماة الحجارة من الفلسطينيين مع جنود إسرائيليين في رام الله بالضفة الغربية ولكن يبدوا أن الاشتباكات أقل انتشارا مما كانت أمس حينما نشب قتال بين اليهود وعرب إسرائيل في عدن مدن بإسرائيل وقال الأمين العام للأمم المتحدة كوفي عنان إنه يعتقد أن هناك فرصة لوقف سفك الدماء، وصرح بذلك عقب اجتماعه مع السيد عرفات في غزة ورئيس الوزراء باراك في القدس ويشارك الرئيس كلينتون في الجهود الدبلوماسية الراهنة لإنهاء أعمال العنف ويعتزم الاتصال هاتفيا مجددا مع السيدين باراك وعرفات وقال متحدث باسم البيت الأبيض إن عقد اجتماع قمة فلسطينية إسرائيلية هو أحد الخيارات التي تبحث الآن ولكن هناك خيارات أخرى أيضا وسيكون مسئولون أمريكيون على اتصال أيضا مع الأمين العام للأمم المتحدة للحصول على تقرير عن مساعيه السلمية	أصيب	99	100
1283	Life:Injure	121	ويسعى مانشستر الى تحقيق فوزه التاسع على التوالي ويعود الى صفوفه جناحه الويلزي السريع راين غيغز بعد شفائه من اصابة.	اصابة	19	20
1284	Life:Injure	121	وسيغيب عن نيوكاسل هدافه الن شيرر الذي خضع لعملية طفيفة في ركبته وسيخلد الى الراحة لمدة اسبوعين.	لعملية	8	9
1285	Life:Injure	121	وإلى الأراضي الفلسطينية المحتلة حيث استشهد فلسطيني الثلاثاء برصاص الجيش الإسرائيلي قرب مدينة بيت لحم بالضفة الغربية وذكرت مصادر مطلعة أن يوسف أحمد أبو ص او ي أصيب برصاصة في الرأس وهو يقف أمام منزله في قرية أرتا س المجاورة لمدينة بيت لحم وذلك أثناء تبادل لإطلاق النار ب ين جنود إسرائيليين ومسلحين مجهولين كان يجر ي في المنطقة ليرتفع بذلك عدد شهداء انتفاضة الأقصى إلى ثلاثمائة واثنين وعشرين شهيدا ، رغم الهدوء النسب ي الذي ساد الأراضي الفلسطينية إ لا أن مواجهات متفرقة اندلعت بين الشبان الفلسطينيين والجيش الإسرائيلي في رام الله والشارع الشمال ي في الخليل أدت إلى إصابة العشرات من الفلسطينيين بحالات اختناق بالغاز في الوقت الذي جرف فيه الجيش الإسرائيلي أرا ض واسعة في مثلث الف وار وقرية دورا جنوب الخليل واقتحم عددا من قرى نابلس وعزز من تواجده على مداخل المدن الفلسطينية في غزة والضفة والقدس الصحف الإسرائيلية أعلنت عن نية إسرائيل زيادة عدد الجنود الإسرائيليين فيما يسمى بالوحدات الخاصة الإسرائيلية إلى ثلاث ة أضعاف ل نشرهم داخل المستوطنات الإسرائيلية التي تحولت إلى سكنات عسكرية تطوق القرى الفلسطينية مستوطنة ما يسمى ببيت إيل إحدى أكبر التجمعات الاستيطانية في الضفة يق طن ها ما يقارب عشرة آلاف مستوطن إسرائيلي أنشئت في أوائل السبعين ي ات على أراض ي الفلسطينيين ال تي صودرت بالقوة من قرى دور القرع بتين البيرة وعين يبرود شمال رام الله قام الجيش الإسرائيلي المت م ركز داخلها في ساعات متأخرة من الليل بإطلاق العيارات النارية من الرشاشات الثقيلة من عيار خمسمائة وثمانمائة مليمتر ولمدة تجاوزت النصف ساعة على هذا المنزل الذي يقطنه خمسة عائلات فلسطينية بينهم خمسة عشر طفلا ، ذ ي ما ا نت شايف خزانات المية عندنا جوه الشبابيك البوفيهات يعني ماخلوش ولا حاجة عندنا إلا خربوها يعن ي يا غافل لك الله ، الجيش لم يكتف بهذا بل اقتحم المنزل واعتدى على أحد أفراده بالضرب ، دخلوا هنا ييجى أربعين يهودي وضربوه والله خبطوه كمان إ يش الواحد هيسوي والأولاد يرجوا رج الأولاد يا حرام ، هذا ما يعيشه الفلسطينيون يوميا في الوقت الذي تشهد فيه المنطقة تحركات دبلوماسية مكثفة بدأها موفد الأمم المتحدة تاري لارسن واستكملها الموفد الأوروبي ميجال ميران يتوس الذي التقى الرئيس الفلسطيني في غزة لبحث آلية وقف العدوان الإسرائيلي والعودة إلى طاولة المفاوضات ، الوضع يبدو أفضل من السابق نحن مستمرون في اتصالاتنا لكن الأمور تسير ببطء ولا زالت هناك الكثير من العقبات ، يذكر أن المطلب الفلسطيني الداع ي إلى إشراك جهات دولية في المفاوضات لا زال مرفوضا من قبل رئيس الوزراء الإسرائيلي ،	أصيب	27	28
1286	Life:Injure	121	وإلى الأراضي الفلسطينية المحتلة حيث استشهد فلسطيني الثلاثاء برصاص الجيش الإسرائيلي قرب مدينة بيت لحم بالضفة الغربية وذكرت مصادر مطلعة أن يوسف أحمد أبو ص او ي أصيب برصاصة في الرأس وهو يقف أمام منزله في قرية أرتا س المجاورة لمدينة بيت لحم وذلك أثناء تبادل لإطلاق النار ب ين جنود إسرائيليين ومسلحين مجهولين كان يجر ي في المنطقة ليرتفع بذلك عدد شهداء انتفاضة الأقصى إلى ثلاثمائة واثنين وعشرين شهيدا ، رغم الهدوء النسب ي الذي ساد الأراضي الفلسطينية إ لا أن مواجهات متفرقة اندلعت بين الشبان الفلسطينيين والجيش الإسرائيلي في رام الله والشارع الشمال ي في الخليل أدت إلى إصابة العشرات من الفلسطينيين بحالات اختناق بالغاز في الوقت الذي جرف فيه الجيش الإسرائيلي أرا ض واسعة في مثلث الف وار وقرية دورا جنوب الخليل واقتحم عددا من قرى نابلس وعزز من تواجده على مداخل المدن الفلسطينية في غزة والضفة والقدس الصحف الإسرائيلية أعلنت عن نية إسرائيل زيادة عدد الجنود الإسرائيليين فيما يسمى بالوحدات الخاصة الإسرائيلية إلى ثلاث ة أضعاف ل نشرهم داخل المستوطنات الإسرائيلية التي تحولت إلى سكنات عسكرية تطوق القرى الفلسطينية مستوطنة ما يسمى ببيت إيل إحدى أكبر التجمعات الاستيطانية في الضفة يق طن ها ما يقارب عشرة آلاف مستوطن إسرائيلي أنشئت في أوائل السبعين ي ات على أراض ي الفلسطينيين ال تي صودرت بالقوة من قرى دور القرع بتين البيرة وعين يبرود شمال رام الله قام الجيش الإسرائيلي المت م ركز داخلها في ساعات متأخرة من الليل بإطلاق العيارات النارية من الرشاشات الثقيلة من عيار خمسمائة وثمانمائة مليمتر ولمدة تجاوزت النصف ساعة على هذا المنزل الذي يقطنه خمسة عائلات فلسطينية بينهم خمسة عشر طفلا ، ذ ي ما ا نت شايف خزانات المية عندنا جوه الشبابيك البوفيهات يعني ماخلوش ولا حاجة عندنا إلا خربوها يعن ي يا غافل لك الله ، الجيش لم يكتف بهذا بل اقتحم المنزل واعتدى على أحد أفراده بالضرب ، دخلوا هنا ييجى أربعين يهودي وضربوه والله خبطوه كمان إ يش الواحد هيسوي والأولاد يرجوا رج الأولاد يا حرام ، هذا ما يعيشه الفلسطينيون يوميا في الوقت الذي تشهد فيه المنطقة تحركات دبلوماسية مكثفة بدأها موفد الأمم المتحدة تاري لارسن واستكملها الموفد الأوروبي ميجال ميران يتوس الذي التقى الرئيس الفلسطيني في غزة لبحث آلية وقف العدوان الإسرائيلي والعودة إلى طاولة المفاوضات ، الوضع يبدو أفضل من السابق نحن مستمرون في اتصالاتنا لكن الأمور تسير ببطء ولا زالت هناك الكثير من العقبات ، يذكر أن المطلب الفلسطيني الداع ي إلى إشراك جهات دولية في المفاوضات لا زال مرفوضا من قبل رئيس الوزراء الإسرائيلي ،	إصابة	100	101
1287	Life:Injure	121	بيت لحم (الضفة الغربية) 10-18 (اف ب) - ذكر شهود عيان ان مواجهات اندلعت بعد ظهر اليوم الاربعاء بين فلسطينيين وبين الجيش الاسرائيلي في مدينة بيت لحم وضواحيها في الضفة الغربية موقعة ثلاثة جرحى.	جرحى	37	38
1288	Life:Injure	121	واصيب فلسطينيان بالرصاص المغلف بالمطاط في قرية حوسان المجاورة واصيب ثالث في قرية تقوع.	اصيب	0	1
1289	Life:Injure	121	واصيب فلسطينيان بالرصاص المغلف بالمطاط في قرية حوسان المجاورة واصيب ثالث في قرية تقوع.	اصيب	9	10
1290	Life:Injure	121	واضاف البيان ان سيميوني احتاج الى علاج طبي لمداواة اصابته فوق عينه اليسرى، مشيرا الى انه برغم ان حكم المباراة الالماني هلموت كروغ لم ينتبه لهذا الحادث فان لجنة الانضباط قررت فرض العقوبة على هذا التصرف العنيف.	اصابته	9	10
1291	Life:Injure	121	واصيب اربعة فلسطينيين بجروح في قرية الاخضر بالقرب من بيت لحم، واحدهم اصيب برصاصة حية في ظهره.	اصيب	0	1
1292	Life:Injure	121	واصيب اربعة فلسطينيين بجروح في قرية الاخضر بالقرب من بيت لحم، واحدهم اصيب برصاصة حية في ظهره.	اصيب	13	14
1293	Life:Injure	121	واصيب فلسطينيان بالرصاص المغلف بالمطاط في قرية حوسان المجاورة واصيب ثالث في قرية تقوع.	اصيب	0	1
1294	Life:Injure	121	واصيب فلسطينيان بالرصاص المغلف بالمطاط في قرية حوسان المجاورة واصيب ثالث في قرية تقوع.	اصيب	9	10
1295	Life:Injure	121	واوضح المصدر نفسه ان نحو عشرة فلسطينيين سقطوا جرحى خلال المواجهات نفسها.	جرحى	8	9
1296	Life:Injure	121	في سريلانكا لقي سبعة جنود ومدني واحد على الأقل مصرعهم في انفجار لغم أرضي زرعه متمردو التاميل لحافلة عسكرية في الجزء الشمالي من البلاد التي تمزقه الحرب، وقال مسئولون عسكريون إن حوالي عشرين جنديا أصيبوا بجراح بعضها خطيرة في هذا الهجوم الذي وقع صباح اليوم على بعد حوالي مائتين وعشرة كيلوا مترات إلى شمالي من العاصمة كولومبو وجاء الحادث بعد يومين من قيام المتمردين بقتل سبعة مدنيين وإصابة سبعة وعشرين آخرين بجراح في هجوم مماثل على حافلة في المنطقة، تجدر الإشارة إلى أن متمردي التاميل يخوضون حربا انفصالية منذ ثمانية عشر عاما لإنشاء وطن للتاميل في شمال وشرق سيرلانكا	أصيبوا	35	36
1297	Life:Injure	121	في سريلانكا لقي سبعة جنود ومدني واحد على الأقل مصرعهم في انفجار لغم أرضي زرعه متمردو التاميل لحافلة عسكرية في الجزء الشمالي من البلاد التي تمزقه الحرب، وقال مسئولون عسكريون إن حوالي عشرين جنديا أصيبوا بجراح بعضها خطيرة في هذا الهجوم الذي وقع صباح اليوم على بعد حوالي مائتين وعشرة كيلوا مترات إلى شمالي من العاصمة كولومبو وجاء الحادث بعد يومين من قيام المتمردين بقتل سبعة مدنيين وإصابة سبعة وعشرين آخرين بجراح في هجوم مماثل على حافلة في المنطقة، تجدر الإشارة إلى أن متمردي التاميل يخوضون حربا انفصالية منذ ثمانية عشر عاما لإنشاء وطن للتاميل في شمال وشرق سيرلانكا	إصابة	68	69
1298	Life:Injure	121	قامت القوات الإسرائيلية بقصف منطقة جبل الطويل في مدينة رام الله بالمدفعية الثقيلة والدبابات رغم خلوها عن أي وجود أمني فلسطيني وقالت مراسلتنا في الأراضي الفلسطينية شروق أسعد إن القصف ينطلق من مستوطنة الإسرائيلية بمعدل كبير وصل إلى خمس قذائف في الدقيقة الواحدة مما أحدث حالة من الهلع بين الأطفال والسكان الفلسطينيين ومن ناحية أخرى سقط ثلاثة شهداء فلسطينيين على أيدي قوات الاحتلال الإسرائيلي إثر الاشتباكات الدامية بين الجانبين في مختلف أنحاء الأراضي المحتلة ليرتفع عدد الشهداء الفلسطينيين لأكثر من مائة وخمسين كما واصلت قوات الاحتلال قصفها لحي بيت جالا ببيت لحم مما أسفر عن إصابة العديد من الفلسطينيين وفرار مئات المدنين	إصابة	95	96
